word,x_values,y_values
naked,-0.14221054,-0.015495967
simply,0.3082619,0.010820268
gaimed,-0.24752511,-0.0026351474
multi,0.15301818,0.08870159
filling,0.13717316,0.036448102
quickly,0.28100678,-0.037554845
havent,-0.34010452,0.0014973908
voilement,-0.35703057,0.040347412
predicts,-0.42919984,0.009517124
society,-0.09116105,0.016720347
specifically,-0.4139801,0.0021785654
snag,-0.3858204,0.015069397
spreading,-0.41106573,0.0049429354
disease,-0.39644486,0.016360663
intending,-0.21515733,0.007971709
trusty,-0.051620264,0.024847053
backpack,-0.016408112,0.014777881
number,0.40444353,0.014696568
posible,-0.40027687,0.0047577145
sxswk,-0.38942316,-0.00028804626
direct,0.37033027,-0.036165386
offering,-0.024664097,0.0014906871
disappointed,-0.24810359,-0.016257059
overlapping,-0.39682305,0.004182715
discussing,-0.04037202,0.006496348
salsa,-0.19763333,-0.007349386
ingredient,-0.17781167,0.01954519
arsenal,-0.36270297,0.010675413
apply,-0.26389995,0.015785666
uniform,-0.35559282,0.016190577
jinx,-0.32545328,0.0067524295
toast,-0.06405164,0.037812658
collect,-0.04098769,-0.0007022371
cup,-0.26537412,-0.004864613
googlekillsit,-0.33610302,-0.0044378536
undivided,-0.34968257,0.0063455156
explosion,-0.3389213,0.011926496
doing,-0.22408019,-0.0063603893
boy,-0.09106594,-0.005005677
realty,-0.3309448,-0.0026500064
thurs,-0.15060215,-0.008594168
fest,-0.040731356,-0.019313987
festgoers,-0.33552504,-0.03184581
sessi,-0.32730576,0.013180855
smx,-0.16692288,0.012360586
blahzay,-0.3987623,0.0100095915
countdown,-0.3083071,0.0133711845
fried,-0.23598588,0.012717083
speaker,0.42218825,-0.04593364
mingle,-0.1280742,0.05446132
myturnstone,-0.34700128,0.013881466
alan,-0.30413565,0.044546932
turing,-0.32014513,0.038149778
consumerization,-0.16704421,0.022293752
empowered,-0.38642827,0.023592459
newest,-0.012974561,0.093219265
sxswadobemobile,-0.3851828,0.013101191
picplz,-0.38506624,0.009988487
border,-0.093082555,-0.021812763
rancewilemon,-0.40121216,-0.016691562
whetherapple,-0.40541345,-0.011793215
hardware,-0.2821695,0.007390074
rickshaw,-0.33454117,-0.022095416
lunatik,-0.3338126,-0.004963398
incase,-0.31565732,-0.011570982
bose,-0.25484908,-0.012493923
bud,-0.19744825,-0.029456384
mifi,-0.30027753,-0.014536802
giddy,-0.18212472,0.03035846
theindustryparty,-0.3207218,0.0089220805
swsurrogates,-0.3190767,0.013568708
notpouting,-0.370359,0.0023989314
body,-0.0755017,0.034357775
hashtag,0.4782669,-0.02451505
anybody,-0.04324254,-0.04650072
stuck,-0.1410985,-0.003287649
gonnagetanipad,-0.36169034,-0.015402473
numbassonfloor,-0.32839966,0.010354029
patient,-0.30161163,0.017020267
physician,0.01564587,0.014385794
hcinno,-0.34577256,0.0030714327
plunge,-0.28518966,-0.0025361113
keepingupwithdkm,-0.39678988,-0.014888001
duking,-0.26404518,0.042141113
srsly,-0.01837835,-0.031584226
excludes,-0.20772928,0.005986448
insists,-0.29905924,0.0049644657
disney,-0.048588417,-0.0137357395
spazmatics,-0.07929502,0.032643355
franchised,-0.2329284,0.0069203777
billing,-0.14371225,-0.014277582
nuanced,-0.3309213,0.022708438
butgoogle,-0.36138606,0.031659015
dgtltribe,0.14358434,0.011869142
squeeze,-0.3946262,-0.009968919
avenue,-0.2815725,-0.08950059
total,-0.04926636,0.0009139488
spoke,-0.14244023,-0.034044933
cautiously,-0.2581103,-0.011466831
convenient,-0.22679275,-0.0706279
donated,-0.2908021,0.0009233104
dime,-0.21257138,-0.014952884
birthday,0.19720423,-0.028658006
united,-0.0695491,-0.035564367
managing,-0.28480178,0.0016804567
measurement,-0.31396058,0.0064134174
hisxsw,-0.0738339,-0.003762076
dailygrape,-0.41104308,0.030797388
replacing,-0.022312487,0.022402523
winelibrary,0.070505634,0.018770138
ellen,-0.2850865,0.019149516
appearance,0.03992317,0.006034385
reduced,-0.20773076,0.0106329145
broken,0.25694346,0.013166325
liking,-0.38256568,-0.030489743
cheering,-0.37295654,-0.0567988
timesheets,-0.35981646,0.0053803422
whale,-0.3244061,0.014958703
notwinning,-0.18951252,-0.056159843
vcards,0.06883096,0.004734318
qrafter,0.053327594,-0.0069221975
qrcode,-0.038610794,-0.0020393396
which,0.2914188,-0.041235525
madness,0.048296716,-0.06312091
coworkers,-0.19925056,0.007246209
visigoth,-0.26287258,0.01634481
creek,-0.10260883,-0.025492713
recharged,-0.3052196,-0.009634475
viewing,-0.19185442,0.017451895
hipstamatic,-0.15731421,-0.008583112
registering,-0.38557202,0.017148219
publicize,-0.37356624,0.015351221
john,0.68779564,-0.018049892
breakdown,-0.08705564,0.003971218
iphones,0.60798204,-0.07341803
symbian,-0.22894076,0.00081110006
wallstreet,-0.36315894,-0.016078847
cesar,-0.39083436,-0.009699465
chavez,-0.39650324,0.015970252
convore,-0.43616968,0.0075177043
statement,-0.09451498,-0.005704501
dammit,-0.28670424,-0.0031907219
isack,-0.408916,-0.0008632969
shortly,-0.13953279,0.09751497
buried,-0.40798086,0.03333499
hadnt,-0.39089093,0.009721943
lived,-0.26316994,-0.003401545
sweeeet,-0.37812692,-0.0076062777
chrismessina,-0.44974527,0.08661878
gjmypj,-0.39466617,0.01424514
wacky,-0.4163458,0.019449225
powerglove,-0.31651682,0.025029592
publicly,-0.39169112,0.08166181
denying,-0.18287735,0.12664151
thoora,-0.44109195,0.0067291744
headset,-0.10759461,-0.0027592117
notice,-0.2756003,0.024793657
prodmktg,-0.42141473,0.012236243
inevitable,-0.4397826,-0.02586595
sadpanda,-0.4605435,0.011664739
recomds,-0.3816876,0.015463429
recommends,0.044038456,-0.017729562
chip,0.13311444,0.029387955
brings,0.081806526,0.038093463
browsing,0.29490173,-0.027416427
hungry,0.07104617,-0.0048992904
mekong,-0.056732267,-0.030599622
river,0.06967133,-0.0074592195
web,-0.2010849,-0.0051628016
saatchiny,-0.22649717,-0.015744008
socialnetworking,-0.3044304,0.030531542
someday,-0.1857003,0.017889831
volume,-0.27510384,0.02562567
overwhelming,-0.3116228,0.01918442
self,0.40165898,-0.033898804
curatedebate,-0.3962036,0.016187476
factor,0.5921931,0.055014923
leaning,-0.3996776,0.00048458218
basis,-0.08996969,0.018834328
messed,-0.28558064,-0.0019453571
fittingly,-0.32398048,0.0035251041
stealing,-0.41300753,0.007849979
scheme,-0.30459228,-0.014078626
hipstermuch,-0.40797848,0.009562869
lightning,-0.2769012,0.009877344
mapped,-0.13743402,0.010170225
recall,-0.33931652,0.02087009
optimas,-0.3398649,0.012804838
ounce,-0.3725656,0.007456235
prevention,-0.36831665,0.0029538088
customization,-0.3058763,0.016923482
hehe,-0.41188544,-0.009811646
promos,-0.4278387,0.012274168
germ,-0.29378855,-0.018705001
towel,-0.2998889,-0.001147488
emerging,-0.42982492,-0.021899031
projecting,-0.33155963,-0.038439494
profit,-0.074311696,-0.011164887
palette,-0.3649745,0.008779871
parked,-0.25629717,0.013484761
entry,0.6020163,-0.07546377
digg,-0.050555743,0.0021865014
hireme,-0.2732059,0.00069546374
qualified,-0.12798831,-0.0052916226
consciously,-0.01646387,-0.013954677
achieve,-0.16086625,0.0053674807
season,-0.15899697,-0.02472998
clover,-0.3459968,0.027386567
stpatrick,-0.39838222,0.016649088
bitbop,-0.18990816,-0.0015061045
purevolume,-0.15413798,0.017062724
trinity,-0.05176322,0.025781497
belies,-0.27131367,-0.005337621
lifespan,-0.2578313,-0.006401391
wozniak,-0.30613816,0.014463358
cop,-0.23415105,-0.022932932
barring,-0.3257384,0.00030138515
dtph,-0.43400925,-0.0007574317
clothes,-0.17693077,-0.047697086
compatible,-0.067368396,0.028425017
position,0.057502277,-0.029677609
upstart,-0.28863668,0.011834322
stevejobswins,-0.4189761,-0.019243687
specimen,-0.36660072,0.0023526854
nextflix,-0.34442207,0.030865166
gate,-0.25911883,0.0029308938
frontgatesxsw,-0.28174242,0.046725273
hide,0.21675755,-0.015415747
straw,-0.42110407,-0.023401236
commandeered,-0.34259906,-0.0034015798
relinquish,-0.31495908,0.010687288
edgy,-0.38938174,0.0122536905
quoted,-0.33935195,-0.015648196
contentrules,-0.34235418,0.02209136
reminds,-0.015164497,-0.040550593
bible,-0.07417744,-0.0090655815
california,0.3083567,-0.01487344
hated,-0.32583833,-0.0021931173
ubertwitter,-0.36132097,-0.011792802
clueless,-0.36263686,0.0026456793
seem,0.37433803,0.03220827
overcrowded,-0.33976206,0.005479869
redesigned,-0.123304896,0.012571262
skiing,-0.28572163,0.004156007
tahoe,-0.32826987,0.005079444
blood,-0.34311742,0.011197145
cmswire,-0.40357256,0.017288953
winwin,-0.3538683,-0.017598178
fork,-0.43420184,-0.0016916038
submitting,-0.22866258,0.0038307991
dog,-0.23505871,-0.017824892
mixed,-0.22036788,-0.014397587
pacific,-0.1349642,-0.014963635
nuclear,-0.086686924,0.008726867
compute,-0.3465727,0.01905009
mute,-0.19693841,0.013098155
sharp,-0.30244434,0.012596405
strum,-0.33157286,0.011459779
pdparticle,-0.41545045,-0.016785774
down,-0.4212579,0.0025164373
partake,-0.2489662,0.024788475
browserwars,-0.04907931,-0.023081452
retweeted,-0.37287292,0.0068180845
revamped,-0.29041523,0.016714565
automated,-0.26888618,0.02326258
merchant,-0.18099761,0.021498814
denniscrowley,-0.36316216,0.011395291
quietly,-0.38859743,0.016032921
fall,-0.38303944,0.018173013
outoftheloop,-0.35325184,0.0065364935
installing,-0.20589378,-0.020338152
paying,-0.10957302,-0.023837665
dividend,-0.32335994,-0.005118753
road,0.15907499,-0.006388635
breathtaking,-0.38381407,-0.00059709983
shitty,-0.23323573,-0.020001257
perspective,-0.09036042,0.013956103
sending,-0.14984168,0.030293284
bitter,-0.37169474,0.009821641
steal,-0.048863072,-0.03685615
ftw,-0.23355676,-0.017769037
enjoyed,-0.017926572,0.0094064865
experimentation,-0.18494119,0.0047050086
beechwood,-0.21391921,-0.0009886553
itune,-0.44798818,0.0036407246
eurosxsw,-0.3887044,0.014663378
recco,-0.33735102,0.011986373
tidbit,-0.33417052,0.051508553
echofon,-0.40429324,-0.0043192105
photography,0.2210663,0.016685054
address,-0.28163514,-0.009752888
crapkit,-0.31426555,-0.0073821153
webkit,-0.007640549,0.002822311
gecko,-0.3279922,0.00723089
bandwaggoners,-0.41308996,0.015617877
innocent,-0.36021402,-0.002614078
passed,0.14545105,-0.080737196
flatbead,-0.28440446,0.001008435
hackerspace,-0.35869282,0.020485774
cited,-0.30446917,-0.012971346
opposite,0.05894848,-0.057811413
proprietary,-0.27933446,-0.025077505
csuitecsourcing,-0.35094303,-0.012701092
amused,-0.4061792,0.006667406
bahahahaha,-0.356222,0.002832065
heatmap,-0.079450466,0.017071303
leveraging,-0.36493945,0.00813133
bumped,-0.14655033,-0.04281441
accelerater,-0.38274714,7.2089446e-05
select,-0.13367155,-0.041671295
incl,0.21556962,-0.025262233
streaming,0.28229088,0.00040302385
nailed,-0.3344688,0.008165475
bluetooth,-0.3385287,0.008277981
appsavvy,-0.37559995,0.01572065
failed,-0.16006061,-0.0030753394
willpower,-0.28069997,-0.008034222
supposed,-0.08923268,-0.05886486
downstairs,0.14768916,-0.09009805
cult,0.09970722,-0.03154834
bicycle,-0.009112561,-0.031946294
easily,-0.18492046,-0.06795663
joined,-0.25640944,0.013231453
heaving,-0.33939597,0.0110131195
flow,0.07049141,-0.00898304
tyson,0.91834927,-0.02047266
pauly,0.011375712,-0.005438556
soho,-0.38070154,0.0025419658
pair,-0.33902043,0.010911314
shoe,0.029865753,0.01693414
bundle,-0.37518418,0.013943014
julian,-0.1269744,0.0077682617
screamed,-0.17008077,0.027166143
zone,-0.07586691,0.0315104
pigfucker,-0.20415413,0.01736403
threw,-0.25371277,0.011699557
pete,-0.34661606,0.021881733
cashmore,0.37967327,-0.018229244
dennis,0.28276047,-0.015278979
compliment,-0.41744027,-0.0027866221
sneak,-0.15774162,0.008020745
irrelevant,-0.00843657,0.01460873
authenticationdesign,-0.3826641,-0.0135434475
cardless,-0.20134726,-0.001519049
signed,0.11459425,-2.0396166e-05
handsome,-0.111107945,-0.014895468
confess,-0.30897462,-0.0034639074
mymom,-0.38227275,0.00058559945
selection,-0.081624724,-0.018960586
duh,-0.3732952,0.00062295725
priority,-0.17613983,0.04108475
organizer,-0.32560056,-0.008344809
path,0.23592348,-0.016497921
savebrands,-0.2053074,-0.005406275
evolving,-0.36008856,0.040717665
converge,-0.33144134,0.0009323181
yield,-0.347958,-0.0070836293
mindjet,-0.08509238,-0.02760095
mindmanager,-0.40231362,0.0014115995
boarding,-0.4059152,0.0073317285
prefers,-0.34470776,0.011849149
hyped,-0.34393615,0.024108414
bang,-0.35175878,0.010898961
vega,-0.22683352,-0.0009940197
ce,-0.39099512,-0.005935257
warmer,-0.43740082,-0.0056251967
controlling,-0.30406582,-0.00303061
urge,-0.2942965,-0.0028135397
unveils,-0.18275182,0.009215863
icarradio,-0.36089092,-0.024264166
riff,-0.3344387,0.002995518
meier,-0.31184602,0.016957615
becomes,-0.19959359,0.02627471
delayed,-0.18746747,-0.00835222
recs,0.018920602,0.024555631
sloanxsw,-0.33142984,-0.007930396
downer,-0.33910868,0.005555067
coronasdk,-0.36789826,0.013996343
delay,-0.35764623,0.0010229845
catphysics,-0.3072723,-0.00046372
drug,-0.31306764,-0.003611813
pusher,-0.3373684,-0.002828408
cluster,-0.22438574,-0.028213786
international,0.072965406,-0.041093692
telecommuters,-0.26674297,-0.010755949
worker,-0.15501292,0.012939478
looseorganizations,-0.31713936,0.0062018353
downside,-0.22087748,0.0024993445
mocked,-0.28289443,-0.0020775967
changer,-0.23961471,-0.0067434837
hell,-0.055990174,-0.032752734
icenhaur,-0.34847206,0.01497901
funnel,-0.34840757,0.026557842
safe,-0.36390314,0.0023584065
gogo,-0.0840811,0.005126504
inflight,-0.3040553,0.009854758
freshbooks,-0.351387,0.0072604944
document,-0.28708908,0.010096705
english,-0.21092078,0.014012607
advocate,-0.31314692,0.006684577
worldwide,-0.292609,0.005876367
zbowling,-0.43178847,0.008498995
sabotaged,-0.3078374,-0.016211836
ecosystem,0.25603348,-0.020099048
siren,-0.3534388,0.030143946
impactdashboard,-0.17948449,0.036044974
bavcid,0.41507027,0.001914181
split,-0.43830264,0.00077485124
cheap,-0.22323367,-0.0018646034
excel,-0.13584147,0.01590031
buzzmetrics,-0.10468146,0.01968464
radian,-0.012204183,0.034083165
altimeter,-0.17003419,0.009453266
sloansxsw,-0.23782404,-0.0020250287
lifetime,-0.4104305,0.031295374
scanner,-0.36779454,0.011880679
appy,-0.39452723,-0.02515509
sheer,-0.38811767,-0.014012531
ending,-0.21200442,0.03059724
fireside,-0.32415792,0.0010840064
pictionary,-0.3205426,0.0009382894
werdorks,-0.3423112,0.008045128
vending,-0.24835736,-0.02338323
machine,0.5364714,-0.06871455
novel,-0.38942665,-0.023186706
abandoned,-0.40203062,-0.001745165
taxi,0.02684273,0.017346151
cab,-0.1803371,0.029605828
applesxsw,-0.36686677,-0.0026681744
southbysouthwest,-0.3776256,0.01539566
demand,0.48759398,-0.052544456
heavyweight,-0.3769518,0.007893954
inbox,-0.17934345,-0.00028219685
wakeup,-0.32453817,0.018412085
suspense,-0.17284665,0.020499058
looked,-0.121357076,0.0013701457
lighter,-0.25578344,0.017210158
tricket,-0.34082744,-0.005394806
justsaying,-0.22459014,-0.029218743
toronto,-0.33696142,0.0014676523
pearson,-0.28240305,0.007017674
energy,0.42413807,-0.043740753
sunglass,-0.17391911,-0.010422989
rainjacket,-0.33577052,-0.0036705919
earplug,-0.2336429,0.032230012
somewhere,-0.19511019,-0.03356055
whispergram,-0.35624886,-0.01573766
size,0.29450864,-0.047587816
banged,-0.3437591,-0.00063694525
iwantacr,-0.4280521,0.010780547
explaining,-0.28904212,0.035168692
realistic,-0.28521848,0.009881851
experiment,-0.03169436,0.0058616274
glasser,-0.3868109,0.0060391375
intrvw,-0.29600784,0.03718382
svcs,-0.2582281,-0.015194113
schmidt,-0.3761141,0.023276286
functionality,-0.06834523,0.032894652
standard,-0.1821498,0.026132047
circular,-0.39018023,-0.050122492
badger,-0.39721584,0.013171076
angel,-0.372538,-0.0053111967
playbook,-0.4120721,-0.001241859
became,-0.31123793,0.022569604
adwords,-0.15836035,0.0432248
realizes,-0.40034705,-0.008937602
stocked,-0.40980327,-0.027662659
appropriately,-0.4108114,-0.022233125
surprisingly,-0.36502954,0.012189734
fluffy,-0.44045374,0.0063503096
sxsi,-0.4489514,0.0013308774
smut,-0.34233528,0.017244147
inline,-0.43862623,-0.025700342
larry,-0.32743832,0.009052741
elevation,-0.40592948,0.012983363
hahart,-0.375694,0.002557603
empty,-0.16608289,-0.0055972273
loko,-0.30511373,0.0072819265
can,-0.29576227,0.019153276
yobongoed,-0.35679245,0.0018484157
stratlandia,-0.41677386,0.0031420926
smentisce,-0.29015258,0.023122175
novit,-0.24148068,0.03814143
arrivo,-0.22557284,0.05807736
scoping,-0.18428971,-0.021877952
cloudcamp,-0.23069087,-0.007929869
valhalla,-0.2453455,-0.019132202
whiskey,-0.10789813,-0.01117136
demolition,-0.25521994,0.023185449
pinball,-0.30197507,0.021642238
roof,-0.19828685,-0.0015451681
deep,0.18712434,-0.015625285
eddy,-0.34610388,0.027161364
letter,-0.24914856,0.010190337
punched,-0.38746497,0.0026202756
warner,-0.37255856,0.002907086
steampunk,0.063621335,0.02168269
reclaimed,-0.20917223,-0.0032674125
copper,-0.17547363,-0.012471802
piping,-0.18700625,-0.012030073
maglight,-0.24013795,-0.035576604
misstatement,-0.29688394,0.010377727
payingwithdata,-0.25827947,0.00842757
mega,-0.3951397,0.015533213
tether,-0.39318117,0.011983631
chargin,-0.33935276,0.013165885
diffphonesatonce,-0.36209065,0.013120876
dorkinout,-0.40166834,0.010385881
apparent,-0.41613296,0.0021835696
removable,-0.3748817,-0.008873295
alwayshavingtoplugin,-0.37368023,0.0036934675
closer,0.22902708,-0.026002299
vaynerchuck,-0.0912873,0.018121226
gger,-0.047394652,0.008748132
pper,0.026739413,0.008273765
llet,0.07936109,-0.0011365255
appen,0.015353821,-0.012337816
thankyoueconomy,-0.1391808,-0.005643732
swesxsw,-0.062820196,-0.011866333
ala,-0.31418726,0.002260473
overtaken,-0.35513124,0.0046036653
bottom,-0.09615249,0.015346003
wonderful,-0.3684128,0.007834912
ordering,-0.36300176,0.011116386
experimenting,-0.24328293,0.021230794
tinkering,-0.28241453,0.0033598205
ninety,-0.25641927,0.0037368515
viewed,0.045137044,0.005427013
suffering,-0.4163194,0.008451906
mypov,-0.22336316,-0.030241827
crappy,-0.3538186,0.007781492
overload,-0.016404962,0.07330251
ratio,0.0012512233,-0.05782073
nearing,-0.39833304,-0.010909767
donation,-0.21303423,-0.014223341
farmer,0.05918486,-0.035212073
mobilefarm,-0.01947892,-0.038421832
travelled,-0.3690574,-0.0032273894
bloomberg,-0.41251168,0.00898209
answered,-0.14430843,0.016599834
foing,-0.39332992,0.01385531
austinites,-0.3498625,0.0031943787
bruise,-0.31068322,-0.018568946
panelist,0.21729231,-0.0480717
regarded,-0.25051174,-0.017145544
sustainability,-0.028798012,-0.030590348
reporting,0.07930162,0.06027818
transparency,-0.18695222,0.016446665
netflixiphone,-0.29655102,0.012954455
impossible,-0.1342381,-0.01420188
preference,-0.13228658,0.079192795
sans,-0.384387,0.0075257863
techrockstar,-0.37888503,0.027538402
exploration,-0.21018346,-0.009976766
std,-0.3386099,-0.00042459794
persistent,-0.15999791,-0.007053177
chased,-0.16635329,-0.004637758
takeonefortheteam,-0.35660118,0.0014568514
smoke,-0.20327805,0.0042253085
foodie,-0.3555485,-0.014484602
dine,-0.29495266,-0.0068631736
hopeyoudidntgivehimnone,-0.36522245,0.0022890612
pitch,-0.008753055,-0.0066240383
omgz,-0.4067386,-0.0053463606
sooo,-0.43339607,0.0022975183
amismarternow,-0.4482936,-0.015855704
acknowledge,-0.3909225,0.031421956
increase,-0.36782658,0.021723198
incorrect,-0.30272087,0.13175899
shakespeare,-0.26107413,0.013125098
delete,0.086289585,-0.0026256496
brisk,-0.45370233,-0.025040481
sxxpress,-0.20288509,0.013285816
tutorial,-0.34675193,-0.016130215
touchpad,-0.32848376,-0.007931714
honest,-0.35260254,-0.0046963017
roundup,-0.3793654,-0.0009794559
sm,-0.32763055,0.027299684
simplest,-0.31567222,-0.0057997233
gesture,-0.18757348,-0.03849694
consideration,-0.32677528,0.028115002
brutal,-0.3616778,0.0097997915
rerouted,-0.012944525,0.006545204
macy,-0.3379657,-0.004936041
uncomfortable,-0.3632192,0.006291661
integration,0.24316895,0.039358158
couchfan,-0.33771694,0.008085894
lovesit,-0.39895064,0.009258401
obsession,-0.38374773,0.0014385167
chasing,0.18538834,-0.039955392
pawn,-0.40207803,0.002686595
trampling,-0.31127822,0.017432507
letushopenot,-0.33136752,0.0179003
poppop,-0.35211715,0.00943167
letschangetheworld,-0.40287322,0.02194775
dual,-0.04261924,-0.00024049038
retailer,-0.35565108,0.021761691
dominance,-0.2769591,0.06294453
compels,-0.36053592,-0.005164357
frickin,-0.36670986,-0.011507532
amiss,-0.40285838,0.01584803
blekko,-0.32672358,-0.0042375065
uploaded,-0.402551,-0.0039608646
attendong,-0.3857347,0.0092977015
unit,-0.4173445,-0.040676054
option,0.49802873,-0.04148172
redlaser,-0.3383067,0.006700957
chromeo,-0.3867647,0.009917018
quoi,-0.36811078,0.0023710236
neuf,-0.35062996,0.006340525
andro,-0.19929919,0.0038094195
bother,-0.1721907,-0.004143134
cabby,-0.27199364,-0.0025451411
savvy,-0.023718141,0.0056088045
grounlink,-0.34717903,0.019255463
limo,-0.35521463,0.015445077
knickers,-0.31624353,0.009487589
mobil,-0.34388587,-0.0045986604
telework,-0.37440422,0.024107942
curfew,-0.37713614,0.007518093
damned,-0.34919074,0.0032183272
punchout,-0.33902577,0.0124657955
fluid,-0.34671792,-0.0018640016
brew,-0.38869485,0.03503266
smm,-0.33153605,0.083707005
chartbeat,-0.3819094,0.016514134
exposing,-0.120574474,0.0013368557
horrendous,-0.41359836,0.003910769
demoing,-0.0013407301,0.034595326
visuals,-0.14803955,0.0014212761
slope,-0.30901814,0.019607514
aaron,-0.265974,0.007696851
neither,-0.32442972,0.0038505201
introducing,-0.39098155,0.058294218
premature,-0.27807516,0.027866468
overly,-0.3500451,-0.0004884857
aron,0.15531069,0.014960999
pilhofer,0.3133791,0.01984
plugged,-0.09511698,-0.0061100484
lick,-0.33461133,0.014527002
coolest,-0.11456656,0.00323509
barely,-0.08115181,0.010378818
shrink,-0.40426072,0.0076188813
imagine,-0.31052166,-0.0008145261
microformat,-0.3409953,-0.00045219273
adapting,-0.28111938,1.38646665e-05
microformats,0.046839982,-0.016269367
cle,-0.13925758,0.013405517
summary,-0.36767486,0.034185916
engadget,-0.41243923,0.020761698
effing,-0.20883287,-0.042301036
republican,-0.37763447,0.015981104
pollak,-0.3911712,-0.0027992537
trouble,-0.15477826,-0.012253749
sxswbigbrands,-0.3819215,-0.014743438
unveiled,-0.24638154,0.16974193
tested,-0.19907436,0.018939214
puppy,-0.3448551,0.010438859
fawning,-0.33500084,0.005254874
kicking,0.20151745,-0.017243855
josh,0.5725742,0.0046181884
clark,0.3596151,-0.025022667
mingly,-0.20395292,-0.03718625
forgotten,-0.28276855,0.010132494
verification,-0.40001327,0.011020952
filtering,-0.3918633,0.031688455
intuitive,-0.37754008,0.06813918
serv,-0.20859778,0.0056050057
operator,-0.08992641,0.029628525
bankinnovate,-0.3230129,-0.022183271
eric,-0.21421334,-0.0019697
nite,-0.11624328,0.0033006521
crossing,-0.24428035,-0.0041679717
hopeful,-0.40744656,-0.009314099
approved,-0.13549359,-0.0013083473
stereo,-0.41190243,0.006728431
webby,-0.35737893,0.0057290634
shiner,-0.38920218,0.01187079
fodder,-0.3388884,0.015794896
snubor,-0.2804901,0.016581086
traction,-0.22226036,0.007259797
crasher,-0.4549753,0.021167638
prepping,-0.24585961,-0.0037661884
dehumanizing,-0.3852726,0.0134577
liveshows,-0.46211243,0.0066843578
printed,0.29073638,0.057267826
synched,-0.36623904,0.011147299
notmycollegesxsw,-0.39984918,0.014926391
feedly,-0.3928125,0.0021469456
clock,-0.15710008,-0.001787403
queueing,-0.39020944,0.0024384544
grip,-0.32402074,0.006336062
withdrawal,-0.41825637,0.01340754
twin,-0.36171454,0.009407542
oddly,-0.34537122,0.0037052787
obnoxiously,-0.35181293,0.007265156
hesayswithtwohoursleft,-0.37538806,0.0009247887
stretch,-0.37098646,-0.012193327
outlandish,-0.40415752,-0.015161014
partial,-0.35781544,0.004035087
deciding,-0.32627323,0.005619783
exactly,0.008397045,0.012819066
confirms,-0.39304158,0.00856732
summer,-0.09508022,0.0062768576
pushing,-0.3348067,0.016118407
heavily,-0.3011714,0.008002607
webos,-0.1826299,0.025238663
frank,-0.2906676,0.020865066
enables,-0.30882367,-0.005754339
stunning,-0.32823265,0.0065802014
revelation,-0.29775956,-0.007966595
prototype,-0.41946766,0.0016906892
buffalo,-0.23828806,-0.017416563
liveblog,-0.3299901,0.014021877
miins,-0.31382394,0.0076472517
directly,-0.2894583,0.0026154
pass,0.5036616,0.034022313
afternoon,0.025060711,-0.010034069
juan,-0.18907337,0.025470506
homepage,-0.39602163,-0.0059776613
housing,-0.36671925,0.0015045066
frontend,-0.4128341,0.0171103
reprieve,-0.3447971,0.003407513
flat,-0.16399333,0.0020322585
bless,-0.24085574,0.0037022359
fictitious,-0.38258454,-0.0053595933
ihop,-0.30947125,-0.0153916115
citeren,-0.4355761,0.039844062
navigating,0.23705988,-0.009634002
worse,-0.28118518,-0.009015561
adpeopleproblems,-0.41197777,0.007854597
cord,0.056237634,-0.024436858
dfw,-0.38036886,0.0033136543
sherry,-0.39531127,0.014931564
mess,-0.20802055,0.032936573
brunch,-0.36939415,0.004486068
admits,-0.14280042,0.02299513
notetaking,-0.19260603,-0.011545417
bingo,-0.19187836,-0.006426716
pull,0.2619771,-0.035696335
moleskin,-0.30854598,0.0063938703
geoloqi,-0.3588025,0.013098699
nothin,-0.273974,-0.010016926
regretting,-0.40302783,0.006397525
woops,-0.40083236,0.012730572
eyeing,-0.38507116,0.01559189
cheatday,-0.41623357,0.01553625
mpact,-0.39105815,0.013221538
difficult,-0.3328795,-0.005067163
jackass,-0.32596022,0.0039710323
nasty,-0.37366787,-0.0014857013
lining,-0.12693809,-0.07587597
timoreilly,-0.41750485,0.020373896
refreshing,-0.37680048,0.01968131
liveley,-0.3900426,0.007342759
informative,-0.37153038,0.012929917
addicted,-0.33969367,-0.007269342
childish,-0.14031625,-0.010437573
gambino,-0.32747748,0.009645491
extremely,-0.42054483,0.009493066
detect,-0.37717363,-0.0013097844
nieuwe,-0.40435144,0.020216485
regel,-0.31747654,0.022410491
intended,-0.41323176,0.0022505235
comfortable,-0.29839998,-0.0030559553
nfl,-0.21008578,0.0013606683
lockout,-0.19965929,-0.005648637
shinmy,-0.40254748,-0.0019838787
cooper,-0.33231452,-0.00031723196
kidney,-0.39683276,-0.002299101
digging,0.03307802,-0.0382817
east,0.007886146,-0.032744646
augmentedreality,-0.37741303,0.014199482
fave,0.14300588,-0.008567125
rough,-0.31939176,0.012071635
calculation,-0.28559268,0.001974798
juxtaposed,-0.3100578,-0.011144378
lybian,-0.26277873,-0.005125678
rebel,-0.23812057,-0.011322052
thwarted,-0.26295263,-0.010637756
gorgeous,-0.24400355,0.0002767934
reeling,-0.34658918,-0.0013981406
although,-0.28030655,0.008188175
fighting,-0.40514305,-0.018207865
personalizing,-0.3248241,0.02600657
scary,-0.2218192,0.027029097
mktgmoment,-0.39825526,0.011870735
crush,-0.28592315,0.018271774
litle,-0.41412285,0.011838281
faulty,-0.43734756,0.0048785824
suckas,-0.42572635,0.001770805
